symbol,side,open_time,close_time,ep,bep,tp,dca_count,pnl_usd,pnl_pct,fee_usd,holding_minutes,close_reason
BTCUSDT,LONG,2024-04-08 06:41:00,2024-04-08 07:00:00,69663.4,69698.2,69837.6,0,0.38,0.1801,0.08,19,TP
BTCUSDT,SHORT,2024-04-08 07:06:00,2024-04-08 13:39:00,71948.0,71919.2,71775.4,231,90.15,0.18,20.03,393,TP
BTCUSDT,LONG,2024-04-08 14:21:00,2024-04-08 14:22:00,71680.8,71709.5,71852.9,0,0.39,0.18,0.09,1,TP
BTCUSDT,SHORT,2024-04-08 16:04:00,2024-04-08 16:13:00,72029.0,71993.0,71849.0,0,0.39,0.1799,0.09,9,TP
BTCUSDT,LONG,2024-04-09 06:58:00,2024-04-09 07:00:00,70669.5,70704.8,70846.2,0,0.38,0.1801,0.08,2,TP
BTCUSDT,LONG,2024-04-09 07:19:00,2024-04-09 08:35:00,70053.9,70081.9,70222.1,15,6.05,0.18,1.35,76,TP
BTCUSDT,LONG,2024-04-09 13:20:00,2024-04-09 13:30:00,70588.7,70616.9,70758.1,0,0.38,0.18,0.08,10,TP
BTCUSDT,LONG,2024-04-09 16:16:00,2024-04-09 16:24:00,68939.7,68974.2,69112.1,0,0.37,0.1801,0.08,8,TP
BTCUSDT,LONG,2024-04-09 16:36:00,2024-04-09 17:21:00,68518.4,68545.8,68682.9,7,2.96,0.1801,0.66,45,TP
BTCUSDT,SHORT,2024-04-09 18:22:00,2024-04-09 18:39:00,69062.1,69034.5,68896.4,0,0.37,0.1799,0.08,17,TP
BTCUSDT,LONG,2024-04-10 00:33:00,2024-04-10 00:45:00,69098.1,69132.6,69270.9,0,0.37,0.18,0.08,12,TP
BTCUSDT,LONG,2024-04-10 00:51:00,2024-04-10 01:30:00,68817.8,68845.3,68983.0,4,1.86,0.1801,0.41,39,TP
BTCUSDT,SHORT,2024-04-10 03:19:00,2024-04-10 03:22:00,69056.5,69028.9,68890.8,0,0.37,0.18,0.08,3,TP
BTCUSDT,LONG,2024-04-10 08:25:00,2024-04-10 08:28:00,68968.1,68995.7,69133.7,0,0.37,0.1801,0.08,3,TP
BTCUSDT,LONG,2024-04-10 10:35:00,2024-04-10 10:45:00,68711.0,68745.4,68882.9,0,0.37,0.1801,0.08,10,TP
BTCUSDT,SHORT,2024-04-10 12:00:00,2024-04-10 12:03:00,69239.8,69212.1,69073.7,0,0.37,0.18,0.08,3,TP
BTCUSDT,LONG,2024-04-10 12:12:00,2024-04-10 12:21:00,68934.0,68961.6,69099.5,0,0.37,0.1801,0.08,9,TP
BTCUSDT,LONG,2024-04-10 12:27:00,2024-04-10 12:29:00,68777.1,68804.6,68942.2,0,0.37,0.1801,0.08,2,TP
BTCUSDT,LONG,2024-04-10 12:35:00,2024-04-10 12:42:00,67889.3,67916.5,68052.3,4,1.83,0.1801,0.41,7,TP
BTCUSDT,LONG,2024-04-10 12:48:00,2024-04-10 12:52:00,67892.4,67919.6,68055.4,0,0.37,0.1801,0.08,4,TP
BTCUSDT,LONG,2024-04-10 13:02:00,2024-04-10 13:18:00,67723.2,67750.3,67885.8,1,0.73,0.18,0.16,16,TP
BTCUSDT,SHORT,2024-04-10 13:51:00,2024-04-10 13:52:00,68117.9,68090.7,67954.5,0,0.37,0.1799,0.08,1,TP
BTCUSDT,SHORT,2024-04-10 17:21:00,2024-04-10 17:27:00,69848.5,69820.6,69681.0,0,0.38,0.18,0.08,6,TP
BTCUSDT,SHORT,2024-04-11 01:33:00,2024-04-11 01:44:00,70792.8,70757.4,70615.9,0,0.38,0.1798,0.08,11,TP
BTCUSDT,SHORT,2024-04-11 08:34:00,2024-04-11 09:01:00,71179.4,71150.9,71008.6,1,0.77,0.1799,0.17,27,TP
BTCUSDT,SHORT,2024-04-11 15:58:00,2024-04-11 16:25:00,70043.9,70008.9,69868.9,0,0.38,0.1799,0.08,27,TP
BTCUSDT,LONG,2024-04-11 21:16:00,2024-04-12 00:05:00,70056.0,70091.0,70231.2,2,1.14,0.1801,0.25,169,TP
BTCUSDT,SHORT,2024-04-12 02:50:00,2024-04-12 05:48:00,71127.3,71098.8,70956.6,5,2.3,0.1799,0.51,178,TP
BTCUSDT,LONG,2024-04-12 12:37:00,2024-04-12 14:05:00,69981.2,70009.5,70149.5,26,10.21,0.1801,2.27,88,TP
BTCUSDT,LONG,2024-04-12 14:11:00,2024-04-12 14:13:00,69669.2,69697.1,69836.5,0,0.38,0.18,0.08,2,TP
BTCUSDT,LONG,2024-04-12 17:05:00,2024-04-12 17:06:00,68565.7,68593.1,68730.3,0,0.37,0.1801,0.08,1,TP
BTCUSDT,LONG,2024-04-12 17:13:00,2024-04-12 17:18:00,68575.1,68602.5,68739.7,0,0.37,0.1801,0.08,5,TP
BTCUSDT,SHORT,2024-04-13 02:09:00,2024-04-13 02:36:00,66503.2,66473.3,66340.4,1,0.72,0.18,0.16,27,TP
BTCUSDT,SHORT,2024-04-13 07:35:00,2024-04-13 08:04:00,67503.0,67476.0,67341.0,0,0.36,0.18,0.08,29,TP
BTCUSDT,LONG,2024-04-13 16:05:00,2024-04-13 16:40:00,67425.3,67455.6,67590.5,1,0.73,0.1801,0.16,35,TP
BTCUSDT,LONG,2024-04-13 17:59:00,2024-04-13 18:14:00,66603.7,66630.3,66763.6,1,0.72,0.18,0.16,15,TP
BTCUSDT,SHORT,2024-04-13 18:41:00,2024-04-13 19:15:00,67117.5,67090.7,66956.5,1,0.72,0.1799,0.16,34,TP
BTCUSDT,SHORT,2024-04-13 19:31:00,2024-04-13 19:36:00,67250.1,67223.2,67088.8,0,0.36,0.1801,0.08,5,TP
BTCUSDT,LONG,2024-04-13 20:47:00,2024-04-13 20:48:00,61766.8,61791.5,61915.1,0,0.33,0.1802,0.07,1,TP
BTCUSDT,LONG,2024-04-13 20:54:00,2024-04-13 20:55:00,61453.3,61477.9,61600.9,0,0.33,0.18,0.07,1,TP
BTCUSDT,SHORT,2024-04-13 22:20:00,2024-04-13 22:27:00,62797.3,62772.2,62646.7,0,0.34,0.1801,0.08,7,TP
BTCUSDT,SHORT,2024-04-13 22:33:00,2024-04-13 22:34:00,63786.0,63760.5,63633.0,0,0.34,0.18,0.08,1,TP
BTCUSDT,SHORT,2024-04-13 22:40:00,2024-04-13 22:41:00,63935.6,63910.0,63782.2,0,0.35,0.1799,0.08,1,TP
BTCUSDT,SHORT,2024-04-13 22:47:00,2024-04-13 22:48:00,64152.0,64126.3,63998.0,0,0.35,0.1799,0.08,1,TP
BTCUSDT,SHORT,2024-04-13 22:54:00,2024-04-13 22:55:00,64224.0,64198.3,64069.9,0,0.35,0.1799,0.08,1,TP
BTCUSDT,SHORT,2024-04-13 23:01:00,2024-04-13 23:15:00,65130.9,65104.8,64974.6,8,3.16,0.1799,0.7,14,TP
BTCUSDT,SHORT,2024-04-13 23:21:00,2024-04-13 23:22:00,65216.7,65190.6,65060.2,0,0.35,0.1799,0.08,1,TP
BTCUSDT,LONG,2024-04-13 23:28:00,2024-04-13 23:30:00,64308.8,64334.5,64463.2,0,0.35,0.18,0.08,2,TP
BTCUSDT,LONG,2024-04-14 00:14:00,2024-04-14 00:15:00,63851.7,63883.6,64011.4,0,0.34,0.1801,0.08,1,TP
BTCUSDT,SHORT,2024-04-14 00:42:00,2024-04-14 00:46:00,64187.2,64161.5,64033.2,0,0.35,0.1798,0.08,4,TP
BTCUSDT,LONG,2024-04-14 00:58:00,2024-04-14 01:00:00,63556.1,63581.5,63708.7,0,0.34,0.18,0.08,2,TP
BTCUSDT,LONG,2024-04-14 01:09:00,2024-04-14 01:13:00,63318.1,63343.4,63470.1,0,0.34,0.1802,0.08,4,TP
BTCUSDT,LONG,2024-04-14 02:13:00,2024-04-14 02:48:00,63182.9,63208.2,63334.6,9,3.41,0.18,0.76,35,TP
BTCUSDT,SHORT,2024-04-14 03:31:00,2024-04-14 03:52:00,63283.5,63258.2,63131.7,6,2.39,0.18,0.53,21,TP
BTCUSDT,SHORT,2024-04-14 03:58:00,2024-04-14 07:49:00,64498.3,64472.5,64343.6,116,40.75,0.18,9.06,231,TP
BTCUSDT,LONG,2024-04-14 07:55:00,2024-04-14 08:06:00,64338.6,64364.3,64493.0,0,0.35,0.1801,0.08,11,TP
BTCUSDT,LONG,2024-04-14 09:34:00,2024-04-14 09:46:00,64036.9,64065.7,64193.8,1,0.69,0.18,0.15,12,TP
BTCUSDT,SHORT,2024-04-14 10:30:00,2024-04-14 11:03:00,64495.6,64469.8,64340.9,1,0.7,0.18,0.15,33,TP
BTCUSDT,SHORT,2024-04-14 12:37:00,2024-04-14 12:54:00,64667.0,64641.1,64511.8,3,1.4,0.1799,0.31,17,TP
BTCUSDT,LONG,2024-04-14 14:36:00,2024-04-14 14:40:00,63547.3,63572.7,63699.8,1,0.69,0.18,0.15,4,TP
BTCUSDT,SHORT,2024-04-14 15:02:00,2024-04-14 15:14:00,64079.9,64054.3,63926.2,0,0.35,0.1799,0.08,12,TP
BTCUSDT,SHORT,2024-04-14 15:25:00,2024-04-14 15:33:00,64357.0,64331.3,64202.6,1,0.7,0.18,0.15,8,TP
BTCUSDT,SHORT,2024-04-15 05:18:00,2024-04-15 08:10:00,66196.9,66170.4,66038.1,91,32.89,0.18,7.31,172,TP
BTCUSDT,LONG,2024-04-15 08:16:00,2024-04-15 08:22:00,66076.4,66102.8,66235.0,0,0.36,0.18,0.08,6,TP
BTCUSDT,SHORT,2024-04-15 09:16:00,2024-04-15 10:13:00,66592.4,66565.8,66432.7,3,1.44,0.18,0.32,57,TP
BTCUSDT,LONG,2024-04-15 10:19:00,2024-04-15 10:56:00,66402.5,66429.1,66562.0,0,0.36,0.18,0.08,37,TP
BTCUSDT,LONG,2024-04-15 13:05:00,2024-04-15 13:07:00,65872.1,65898.4,66030.2,0,0.36,0.1801,0.08,2,TP
BTCUSDT,LONG,2024-04-15 14:08:00,2024-04-15 15:19:00,64567.7,64593.7,64722.9,43,15.35,0.1802,3.41,71,TP
BTCUSDT,SHORT,2024-04-15 17:05:00,2024-04-15 17:15:00,64592.4,64566.6,64437.5,2,1.05,0.18,0.23,10,TP
BTCUSDT,LONG,2024-04-15 19:18:00,2024-04-15 19:21:00,62722.0,62747.1,62872.6,0,0.34,0.18,0.08,3,TP
BTCUSDT,SHORT,2024-04-15 19:32:00,2024-04-15 19:37:00,63401.7,63376.3,63249.5,0,0.34,0.18,0.08,5,TP
BTCUSDT,SHORT,2024-04-15 20:06:00,2024-04-15 20:11:00,63609.8,63584.4,63457.2,0,0.34,0.1799,0.08,5,TP
BTCUSDT,SHORT,2024-04-15 21:09:00,2024-04-15 21:12:00,63396.6,63371.2,63244.5,0,0.34,0.18,0.08,3,TP
BTCUSDT,SHORT,2024-04-15 22:57:00,2024-04-15 23:25:00,63416.9,63385.2,63258.4,0,0.34,0.1799,0.08,28,TP
BTCUSDT,SHORT,2024-04-16 01:06:00,2024-04-16 01:41:00,63678.3,63652.8,63525.5,5,2.06,0.1799,0.46,35,TP
BTCUSDT,LONG,2024-04-16 01:47:00,2024-04-16 02:36:00,62926.3,62951.5,63077.4,7,2.72,0.1801,0.6,49,TP
BTCUSDT,SHORT,2024-04-16 02:42:00,2024-04-16 03:17:00,63373.6,63348.3,63221.6,2,1.03,0.18,0.23,35,TP
BTCUSDT,SHORT,2024-04-16 05:17:00,2024-04-16 05:53:00,62758.6,62733.5,62608.0,1,0.68,0.18,0.15,36,TP
BTCUSDT,SHORT,2024-04-16 06:03:00,2024-04-16 07:44:00,63415.3,63388.1,63261.3,16,5.82,0.1799,1.29,101,TP
BTCUSDT,SHORT,2024-04-16 11:02:00,2024-04-16 11:17:00,62741.2,62716.1,62590.7,1,0.68,0.18,0.15,15,TP
BTCUSDT,LONG,2024-04-16 11:41:00,2024-04-16 11:45:00,62334.5,62359.4,62484.1,0,0.34,0.1801,0.07,4,TP
BTCUSDT,SHORT,2024-04-16 11:51:00,2024-04-16 12:01:00,63091.0,63065.8,62939.7,3,1.36,0.18,0.3,10,TP
BTCUSDT,SHORT,2024-04-16 12:11:00,2024-04-16 12:14:00,63050.0,63024.8,62898.8,0,0.34,0.18,0.08,3,TP
BTCUSDT,LONG,2024-04-16 12:49:00,2024-04-16 12:52:00,62894.9,62920.1,63045.9,0,0.34,0.18,0.08,3,TP
BTCUSDT,LONG,2024-04-16 13:37:00,2024-04-16 13:39:00,62691.9,62717.0,62842.4,0,0.34,0.18,0.08,2,TP
BTCUSDT,LONG,2024-04-16 13:45:00,2024-04-16 13:49:00,62205.5,62230.4,62354.9,1,0.67,0.1799,0.15,4,TP
BTCUSDT,LONG,2024-04-16 13:55:00,2024-04-16 13:57:00,62244.9,62269.8,62394.3,0,0.34,0.1799,0.07,2,TP
BTCUSDT,SHORT,2024-04-16 14:09:00,2024-04-16 14:10:00,62862.0,62836.9,62711.2,0,0.34,0.18,0.08,1,TP
BTCUSDT,LONG,2024-04-16 15:14:00,2024-04-16 15:16:00,61949.1,61980.1,62104.1,0,0.33,0.18,0.07,2,TP
BTCUSDT,LONG,2024-04-16 15:31:00,2024-04-16 15:34:00,61945.5,61970.3,62094.2,0,0.33,0.18,0.07,3,TP
BTCUSDT,LONG,2024-04-16 15:40:00,2024-04-16 15:42:00,61878.2,61903.0,62026.8,0,0.33,0.1801,0.07,2,TP
BTCUSDT,SHORT,2024-04-16 16:41:00,2024-04-16 16:43:00,62169.0,62144.1,62019.8,0,0.34,0.1799,0.07,2,TP
BTCUSDT,SHORT,2024-04-16 16:49:00,2024-04-16 17:30:00,62916.7,62891.5,62765.7,19,6.79,0.18,1.51,41,TP
BTCUSDT,LONG,2024-04-16 18:21:00,2024-04-16 18:23:00,62466.0,62491.0,62616.0,0,0.34,0.1801,0.07,2,TP
BTCUSDT,SHORT,2024-04-16 18:34:00,2024-04-16 18:37:00,62859.2,62834.1,62708.4,0,0.34,0.18,0.08,3,TP
BTCUSDT,LONG,2024-04-17 07:59:00,2024-04-17 08:00:00,63229.2,63260.8,63387.3,0,0.34,0.1801,0.08,1,TP
BTCUSDT,LONG,2024-04-17 14:54:00,2024-04-17 14:55:00,61244.2,61268.7,61391.2,0,0.33,0.1799,0.07,1,TP
BTCUSDT,LONG,2024-04-17 15:03:00,2024-04-17 15:08:00,61050.5,61074.9,61197.0,0,0.33,0.18,0.07,5,TP
BTCUSDT,LONG,2024-04-17 15:14:00,2024-04-17 15:16:00,60746.5,60770.8,60892.3,0,0.33,0.1799,0.07,2,TP
BTCUSDT,LONG,2024-04-17 15:28:00,2024-04-17 15:36:00,60293.1,60317.2,60437.8,6,2.28,0.1801,0.51,8,TP
BTCUSDT,LONG,2024-04-17 15:42:00,2024-04-17 15:44:00,60217.7,60241.8,60362.3,0,0.33,0.18,0.07,2,TP
BTCUSDT,LONG,2024-04-17 16:39:00,2024-04-17 16:49:00,60087.8,60113.3,60233.5,3,1.3,0.18,0.29,10,TP
BTCUSDT,SHORT,2024-04-17 17:15:00,2024-04-17 17:35:00,60704.8,60680.5,60559.1,1,0.66,0.1799,0.15,20,TP
BTCUSDT,SHORT,2024-04-17 17:41:00,2024-04-17 17:42:00,60864.9,60840.6,60718.9,0,0.33,0.18,0.07,1,TP
BTCUSDT,SHORT,2024-04-17 18:44:00,2024-04-17 18:46:00,61818.9,61794.2,61670.6,0,0.33,0.18,0.07,2,TP
BTCUSDT,LONG,2024-04-17 23:41:00,2024-04-18 00:04:00,61219.9,61244.4,61366.9,0,0.33,0.18,0.07,23,TP
BTCUSDT,SHORT,2024-04-18 01:13:00,2024-04-18 01:15:00,61633.3,61602.5,61479.3,0,0.33,0.1799,0.07,2,TP
BTCUSDT,SHORT,2024-04-18 03:37:00,2024-04-18 03:44:00,62150.8,62125.9,62001.6,0,0.34,0.1799,0.07,7,TP
BTCUSDT,SHORT,2024-04-18 05:32:00,2024-04-18 05:34:00,61792.5,61767.8,61644.3,0,0.33,0.1801,0.07,2,TP
BTCUSDT,LONG,2024-04-18 05:40:00,2024-04-18 06:03:00,61161.1,61185.6,61308.0,2,0.99,0.1799,0.22,23,TP
BTCUSDT,LONG,2024-04-18 06:33:00,2024-04-18 06:53:00,60901.8,60926.2,61048.1,1,0.66,0.18,0.15,20,TP
BTCUSDT,SHORT,2024-04-18 10:56:00,2024-04-18 12:06:00,62636.2,62610.9,62485.7,26,9.13,0.18,2.03,70,TP
BTCUSDT,LONG,2024-04-18 12:15:00,2024-04-18 12:42:00,61905.2,61930.0,62053.9,8,3.01,0.18,0.67,27,TP
BTCUSDT,LONG,2024-04-18 13:38:00,2024-04-18 13:40:00,61957.3,61982.1,62106.1,0,0.33,0.18,0.07,2,TP
BTCUSDT,SHORT,2024-04-18 13:47:00,2024-04-18 13:50:00,62531.5,62506.5,62381.5,0,0.34,0.1799,0.08,3,TP
BTCUSDT,SHORT,2024-04-18 15:08:00,2024-04-18 15:13:00,63945.1,63919.5,63791.7,0,0.35,0.18,0.08,5,TP
BTCUSDT,LONG,2024-04-18 17:05:00,2024-04-18 17:08:00,63315.9,63341.2,63467.9,0,0.34,0.1802,0.08,3,TP
BTCUSDT,LONG,2024-04-18 17:18:00,2024-04-18 18:21:00,62649.7,62674.8,62800.1,16,5.75,0.18,1.28,63,TP
BTCUSDT,SHORT,2024-04-18 19:24:00,2024-04-18 19:29:00,63375.7,63344.0,63217.3,0,0.34,0.1799,0.08,5,TP
BTCUSDT,SHORT,2024-04-18 19:51:00,2024-04-18 19:55:00,63421.7,63396.3,63269.5,0,0.34,0.18,0.08,4,TP
BTCUSDT,LONG,2024-04-19 01:58:00,2024-04-19 02:01:00,60964.5,60988.9,61110.9,0,0.33,0.1801,0.07,3,TP
BTCUSDT,LONG,2024-04-19 02:07:00,2024-04-19 02:13:00,60737.6,60761.9,60883.4,3,1.31,0.18,0.29,6,TP
BTCUSDT,LONG,2024-04-19 02:19:00,2024-04-19 02:24:00,60097.7,60121.7,60241.9,3,1.3,0.18,0.29,5,TP
BTCUSDT,SHORT,2024-04-19 05:01:00,2024-04-19 05:02:00,62555.0,62523.7,62398.7,0,0.34,0.18,0.08,1,TP
BTCUSDT,SHORT,2024-04-19 06:31:00,2024-04-19 08:32:00,64422.9,64397.1,64268.3,113,39.65,0.18,8.81,121,TP
BTCUSDT,SHORT,2024-04-19 09:37:00,2024-04-19 09:41:00,64764.0,64738.1,64608.6,0,0.35,0.18,0.08,4,TP
BTCUSDT,SHORT,2024-04-19 09:47:00,2024-04-19 09:54:00,64841.5,64815.6,64686.0,0,0.35,0.1801,0.08,7,TP
BTCUSDT,SHORT,2024-04-19 10:05:00,2024-04-19 10:07:00,65018.6,64992.6,64862.6,1,0.7,0.1799,0.16,2,TP
BTCUSDT,LONG,2024-04-19 10:31:00,2024-04-19 10:51:00,64508.8,64534.6,64663.7,1,0.7,0.18,0.15,20,TP
BTCUSDT,SHORT,2024-04-19 11:35:00,2024-04-19 11:40:00,65187.8,65161.7,65031.4,1,0.7,0.1798,0.16,5,TP
BTCUSDT,SHORT,2024-04-19 11:47:00,2024-04-19 11:48:00,65272.1,65246.0,65115.5,0,0.35,0.18,0.08,1,TP
BTCUSDT,SHORT,2024-04-19 14:45:00,2024-04-19 14:55:00,64592.3,64560.0,64430.9,0,0.35,0.1799,0.08,10,TP
BTCUSDT,SHORT,2024-04-19 15:30:00,2024-04-19 15:31:00,64692.4,64666.5,64537.2,0,0.35,0.18,0.08,1,TP
BTCUSDT,SHORT,2024-04-19 17:18:00,2024-04-19 17:19:00,64317.7,64292.0,64163.4,0,0.35,0.18,0.08,1,TP
BTCUSDT,LONG,2024-04-19 18:42:00,2024-04-19 18:48:00,64133.6,64159.3,64287.6,0,0.35,0.18,0.08,6,TP
BTCUSDT,LONG,2024-04-19 20:36:00,2024-04-19 20:58:00,63830.2,63855.7,63983.4,0,0.34,0.1801,0.08,22,TP
BTCUSDT,SHORT,2024-04-19 23:43:00,2024-04-19 23:56:00,63969.6,63941.9,63814.0,2,1.04,0.1799,0.23,13,TP
BTCUSDT,LONG,2024-04-20 00:17:00,2024-04-20 00:22:00,63562.3,63587.7,63714.9,0,0.34,0.1801,0.08,5,TP
BTCUSDT,LONG,2024-04-20 00:49:00,2024-04-20 01:06:00,63273.4,63298.7,63425.3,3,1.37,0.1802,0.3,17,TP
BTCUSDT,LONG,2024-04-20 11:42:00,2024-04-20 11:52:00,63601.0,63632.8,63760.1,0,0.34,0.18,0.08,10,TP
BTCUSDT,SHORT,2024-04-20 16:18:00,2024-04-20 16:20:00,64812.7,64786.8,64657.2,0,0.35,0.18,0.08,2,TP
BTCUSDT,SHORT,2024-04-20 20:03:00,2024-04-20 20:20:00,64941.5,64909.0,64779.2,0,0.35,0.1799,0.08,17,TP
BTCUSDT,LONG,2024-04-20 22:10:00,2024-04-20 22:17:00,64539.9,64565.7,64694.8,0,0.35,0.18,0.08,7,TP
BTCUSDT,SHORT,2024-04-21 11:46:00,2024-04-21 11:54:00,65343.8,65311.1,65180.5,0,0.35,0.1799,0.08,8,TP
BTCUSDT,SHORT,2024-04-21 12:10:00,2024-04-21 12:21:00,65340.3,65314.2,65183.6,0,0.35,0.1801,0.08,11,TP
BTCUSDT,LONG,2024-04-21 12:30:00,2024-04-21 13:15:00,64949.0,64975.0,65105.0,2,1.05,0.18,0.23,45,TP
BTCUSDT,LONG,2024-04-21 13:52:00,2024-04-21 14:06:00,64850.2,64876.1,65005.9,0,0.35,0.18,0.08,14,TP
BTCUSDT,LONG,2024-04-21 18:02:00,2024-04-21 18:07:00,64627.1,64653.0,64782.3,0,0.35,0.18,0.08,5,TP
BTCUSDT,LONG,2024-04-21 21:37:00,2024-04-21 21:47:00,64630.6,64662.9,64792.2,0,0.35,0.1801,0.08,10,TP
BTCUSDT,LONG,2024-04-22 02:08:00,2024-04-22 02:09:00,64492.9,64518.7,64647.7,0,0.35,0.18,0.08,1,TP
BTCUSDT,SHORT,2024-04-22 10:08:00,2024-04-22 11:10:00,65972.5,65939.5,65807.6,0,0.36,0.1799,0.08,62,TP
BTCUSDT,SHORT,2024-04-22 22:35:00,2024-04-22 22:38:00,66762.8,66729.4,66595.9,0,0.36,0.1799,0.08,3,TP
BTCUSDT,SHORT,2024-04-23 14:05:00,2024-04-23 14:39:00,66928.8,66900.7,66766.9,4,1.81,0.1799,0.4,34,TP
BTCUSDT,SHORT,2024-04-24 13:51:00,2024-04-24 13:54:00,66235.6,66202.5,66070.1,0,0.36,0.1799,0.08,3,TP
BTCUSDT,LONG,2024-04-24 15:15:00,2024-04-24 15:17:00,64856.1,64882.0,65011.8,0,0.35,0.18,0.08,2,TP
BTCUSDT,LONG,2024-04-24 15:24:00,2024-04-24 15:30:00,64778.0,64803.9,64933.5,0,0.35,0.1801,0.08,6,TP
BTCUSDT,LONG,2024-04-24 15:42:00,2024-04-24 16:03:00,64628.1,64654.0,64783.3,0,0.35,0.18,0.08,21,TP
BTCUSDT,LONG,2024-04-24 22:46:00,2024-04-24 23:07:00,63911.8,63940.6,64068.5,1,0.69,0.1801,0.15,21,TP
BTCUSDT,SHORT,2024-04-25 00:06:00,2024-04-25 01:15:00,64552.4,64526.6,64397.5,2,1.05,0.18,0.23,69,TP
BTCUSDT,LONG,2024-04-25 12:02:00,2024-04-25 12:08:00,63678.0,63709.8,63837.2,0,0.34,0.1801,0.08,6,TP
BTCUSDT,SHORT,2024-04-25 12:30:00,2024-04-25 12:32:00,64148.6,64122.9,63994.7,0,0.35,0.18,0.08,2,TP
BTCUSDT,LONG,2024-04-25 12:41:00,2024-04-25 13:27:00,63083.2,63108.4,63234.6,17,6.13,0.18,1.36,46,TP
BTCUSDT,SHORT,2024-04-25 17:53:00,2024-04-25 18:02:00,64737.3,64711.4,64582.0,0,0.35,0.1798,0.08,9,TP
BTCUSDT,LONG,2024-04-26 01:04:00,2024-04-26 01:29:00,63971.2,64000.0,64128.0,1,0.69,0.1801,0.15,25,TP
BTCUSDT,LONG,2024-04-26 04:08:00,2024-04-26 04:27:00,64214.9,64240.6,64369.1,0,0.35,0.18,0.08,19,TP
BTCUSDT,LONG,2024-04-26 12:49:00,2024-04-26 13:38:00,63847.9,63874.0,64001.7,10,3.79,0.1801,0.84,49,TP
BTCUSDT,SHORT,2024-04-28 07:13:00,2024-04-28 08:07:00,64005.1,63973.1,63845.2,0,0.35,0.18,0.08,54,TP
BTCUSDT,SHORT,2024-04-28 12:04:00,2024-04-28 14:22:00,63669.4,63643.9,63516.6,1,0.69,0.1799,0.15,138,TP
BTCUSDT,SHORT,2024-04-28 18:47:00,2024-04-28 19:31:00,63876.0,63844.1,63716.4,0,0.34,0.18,0.08,44,TP
BTCUSDT,LONG,2024-04-28 22:45:00,2024-04-28 23:49:00,62905.1,62930.3,63056.2,3,1.36,0.18,0.3,64,TP
BTCUSDT,LONG,2024-04-29 06:30:00,2024-04-29 06:57:00,61993.7,62021.6,62145.6,1,0.67,0.18,0.15,27,TP
BTCUSDT,LONG,2024-04-29 11:33:00,2024-04-29 12:38:00,62156.0,62180.9,62305.3,1,0.67,0.1799,0.15,65,TP
BTCUSDT,LONG,2024-04-29 13:34:00,2024-04-29 14:07:00,61998.7,62023.5,62147.5,10,3.68,0.18,0.82,33,TP
BTCUSDT,SHORT,2024-04-29 16:03:00,2024-04-29 16:09:00,63097.4,63065.9,62939.8,0,0.34,0.18,0.08,6,TP
BTCUSDT,SHORT,2024-04-29 17:56:00,2024-04-29 18:03:00,63088.6,63063.4,62937.3,0,0.34,0.18,0.08,7,TP
BTCUSDT,LONG,2024-04-29 18:31:00,2024-04-29 19:50:00,62676.1,62701.2,62826.6,3,1.35,0.18,0.3,79,TP
BTCUSDT,SHORT,2024-04-29 19:56:00,2024-04-29 21:13:00,63033.2,63008.0,62882.0,1,0.68,0.1799,0.15,77,TP
BTCUSDT,LONG,2024-04-30 01:27:00,2024-04-30 02:20:00,63511.9,63537.8,63664.9,13,4.81,0.1802,1.07,53,TP
BTCUSDT,LONG,2024-04-30 16:12:00,2024-04-30 16:14:00,60431.6,60461.8,60582.7,0,0.33,0.18,0.07,2,TP
BTCUSDT,LONG,2024-04-30 17:00:00,2024-04-30 17:01:00,60211.3,60235.4,60355.9,0,0.32,0.1799,0.07,1,TP
BTCUSDT,LONG,2024-04-30 19:48:00,2024-04-30 20:00:00,59521.4,59545.2,59664.3,9,3.22,0.1801,0.71,12,TP
BTCUSDT,SHORT,2024-04-30 21:41:00,2024-04-30 21:43:00,60351.3,60327.2,60206.5,0,0.33,0.18,0.07,2,TP
BTCUSDT,LONG,2024-05-01 01:57:00,2024-05-01 01:59:00,60018.6,60048.6,60168.7,0,0.32,0.1801,0.07,2,TP
BTCUSDT,SHORT,2024-05-01 03:02:00,2024-05-01 05:24:00,60190.9,60166.8,60046.5,2,0.97,0.18,0.22,142,TP
BTCUSDT,LONG,2024-05-01 05:30:00,2024-05-01 05:36:00,60029.1,60053.1,60173.2,0,0.32,0.1801,0.07,6,TP
BTCUSDT,SHORT,2024-05-01 09:25:00,2024-05-01 09:26:00,57495.6,57472.6,57357.7,0,0.31,0.18,0.07,1,TP
BTCUSDT,SHORT,2024-05-01 10:20:00,2024-05-01 10:26:00,57414.9,57389.1,57274.3,1,0.62,0.1799,0.14,6,TP
BTCUSDT,SHORT,2024-05-01 12:21:00,2024-05-01 12:24:00,58152.1,58128.8,58012.5,0,0.31,0.1799,0.07,3,TP
BTCUSDT,SHORT,2024-05-01 12:32:00,2024-05-01 12:33:00,58217.1,58193.8,58077.4,0,0.31,0.1799,0.07,1,TP
BTCUSDT,LONG,2024-05-01 13:52:00,2024-05-01 14:02:00,57348.6,57371.5,57486.2,0,0.31,0.1801,0.07,10,TP
